1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00 -1.400198973621967546e+00 -1.933886644416804135e+00 -5.955417856823550515e-01 -4.273634348261499127e-01 1.195881489619641247e+00 -8.636185776339289077e-03
9.999503910227756087e-01 3.011855759607941566e-03 -9.494433756960381568e-03 -2.134691213262998599e-03 -2.946354462495155008e-03 9.999718170192751776e-01 6.905372881999570500e-03 5.973438866013827675e-03 9.514964160899294643e-03 -6.877056349593718872e-03 9.999310834333656750e-01 -1.628488961014448613e-04 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00 -1.356436992910900141e+00 -1.868188440322251065e+00 -5.961284287941075455e-01 -4.305477538406946025e-01 1.192566276534887670e+00 -4.414518091042877318e-02
9.998052325714925637e-01 6.077321097174168130e-03 -1.877666493740891979e-02 -4.264691073800072965e-03 -5.818768599472511766e-03 9.998879279111424490e-01 1.379396868969637660e-02 1.193463180172423671e-02 1.885839097083730903e-02 -1.368202501209811808e-02 9.997285448321815426e-01 -6.027661292493809685e-04 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00 -1.382776979967666575e+00 -1.857594503143786380e+00 -5.914147035104300176e-01 -4.345634650624557449e-01 1.189881112240869454e+00 -9.498814263525592883e-02
9.995676335225450737e-01 9.073519979981939723e-03 -2.796814825994885234e-02 -6.389443170986826986e-03 -8.494168160267484904e-03 9.997483135347876582e-01 2.076436179223635492e-02 1.788318559971228613e-02 2.814951490786998800e-02 -2.051781784694906019e-02 9.993931278706645882e-01 -1.342137534352916273e-03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00 -1.379257505578756815e+00 -1.841163650306074429e+00 -5.428517424714374151e-01 -4.392984934131597963e-01 1.187913662318970109e+00 -1.395775205921678530e-01
9.992450185415320263e-01 1.203443703714571732e-02 -3.694002379834231131e-02 -8.509518036853635364e-03 -1.101691903095078015e-02 9.995576130090140232e-01 2.762617997192027414e-02 2.381953472639703612e-02 3.725614753886723196e-02 -2.719835748733527570e-02 9.989355479505421798e-01 -2.342902322213005414e-03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00 -1.331186796989721310e+00 -1.778376197499463407e+00 -5.541949468369065102e-01 -4.446998465444136905e-01 1.186564794757320129e+00 -1.753564028607229874e-01
9.988416202151408907e-01 1.509267441756924517e-02 -4.569057914181155755e-02 -1.062568609441233783e-02 -1.353120655110061528e-02 9.993202058209644800e-01 3.429333389698819429e-02 2.974426933291577507e-02 4.617709708095230070e-02 -3.363536054638921469e-02 9.983668355795589644e-01 -3.578105212535141223e-03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00 -1.293762728855945454e+00 -1.760806976813974245e+00 -5.617435012752494128e-01 -4.508630392406426934e-01 1.185699162848950827e+00 -2.096516804232660958e-01
9.983599069629713885e-01 1.809291714579870994e-02 -5.431521568037205039e-02 -1.273747506327032979e-02 -1.588277103443563182e-02 9.990390218216910201e-01 4.085058784821069683e-02 3.565705262731878183e-02 5.500212625259460336e-02 -3.992091298590947496e-02 9.976878705191215557e-01 -5.058185094519933311e-03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00 -1.279683572115511314e+00 -1.736740206299746125e+00 -5.111706979533241491e-01 -4.576258387754207346e-01 1.185393049525763631e+00 -2.500360100921922846e-01
9.978104649360900469e-01 2.105314894477755203e-02 -6.269801558378865214e-02 -1.484472159418499283e-02 -1.809052003507187478e-02 9.987097421219360838e-01 4.745086037317214345e-02 4.155777959851716247e-02 6.361610900716191397e-02 -4.621272537868308106e-02 9.969038945121989626e-01 -6.786820134922036049e-03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00 -1.305375239005143184e+00 -1.673558534774502338e+00 -5.235406845934518216e-01 -4.649645070946216707e-01 1.185673568241673914e+00 -2.859531896816227547e-01
9.972020268856196523e-01 2.414344830029359346e-02 -7.074752074604982732e-02 -1.694831676425765515e-02 -2.033612432298882375e-02 9.983311061169906075e-01 5.405039029348852886e-02 4.744714067573545940e-02 7.193441344918764802e-02 -5.246042840659633638e-02 9.960287866643015020e-01 -8.748307530445569719e-03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00 -1.275192537287319627e+00 -1.612783021368909608e+00 -5.430246403756516793e-01 -4.730034095160918217e-01 1.186426389554978922e+00 -3.201000078572183716e-01
9.965354039069909131e-01 2.736499805696205115e-02 -7.853881757701614008e-02 -1.904631448969695134e-02 -2.263800760666876202e-02 9.979139704303600089e-01 6.045848446850675406e-02 5.332366439747125708e-02 8.002942960187119092e-02 -5.847105791434013128e-02 9.950760905976675508e-01 -1.096933723945646422e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00 -1.224286169493748133e+00 -1.578083597157077467e+00 -5.625149844192988136e-01 -4.817970864536977316e-01 1.187600769144093515e+00 -3.670431994268529841e-01
