1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00 -1.400198973621967546e+00 -1.933886644416804135e+00 -5.955417856823550515e-01 -4.273634348261499127e-01 1.195881489619641247e+00 -8.636185776339289077e-03
9.999485030670478558e-01 2.731344733925410596e-03 -9.773995280208303341e-03 -2.134908343892680423e-03 -2.664134542598303821e-03 9.999727639761878395e-01 6.882856434435868920e-03 5.973593818123703464e-03 9.792528531120378577e-03 -6.856462760603548694e-03 9.999285450873682812e-01 -9.581903052642998806e-05 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00 -1.347497354010471771e+00 -1.979655304930829418e+00 -4.837579187947051440e-01 -4.300942400748304917e-01 1.192594548143091071e+00 -1.728576811995683610e-02
9.997942475114305338e-01 5.248219727460388083e-03 -1.959384729524785151e-02 -4.266027827925964258e-03 -4.981628047216351586e-03 9.998946977850272644e-01 1.362999426664490005e-02 1.193559020093536149e-02 1.966331722580792751e-02 -1.352958061347255339e-02 9.997151116124753933e-01 -3.648861274110078265e-04 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00 -1.336463877388814225e+00 -1.959484675593436753e+00 -4.836904153506565995e-01 -4.331823424039675241e-01 1.189905395114579711e+00 -5.328804203498688913e-02
9.995402153383479149e-01 7.825952151599683063e-03 -2.929355592785187756e-02 -6.392945185606574085e-03 -7.231620680712558605e-03 9.997669656182283093e-01 2.034006248585257942e-02 1.788571338413560974e-02 2.944590987844692559e-02 -2.011887056437327431e-02 9.993638823903843171e-01 -8.754592951573771445e-04 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00 -1.324193838560051795e+00 -1.939076647529738295e+00 -4.826750435112210358e-01 -4.370850702511741570e-01 1.187777385728392865e+00 -8.956511044824282120e-02
9.991893580500931238e-01 1.046056279431620620e-02 -3.887419986354311019e-02 -8.515765591461148948e-03 -9.413864011044487459e-03 9.995907959156941081e-01 2.701147731381526793e-02 2.382405420915905889e-02 3.914084763658601945e-02 -2.662362425897751156e-02 9.988789599696910049e-01 -1.625096430946060006e-03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00 -1.313089923760486499e+00 -1.919732377862519934e+00 -4.818794848353028515e-01 -4.417848106054109714e-01 1.186197334743511966e+00 -1.247842602662909417e-01
9.987448701910910387e-01 1.314395510985979891e-02 -4.833136401041539243e-02 -1.063463534131676644e-02 -1.152400173214901402e-02 9.993674097585822924e-01 3.364487655948497635e-02 2.975073227063726455e-02 4.874301680707615603e-02 -3.304567716380127362e-02 9.982645448635616425e-01 -2.610763898688998538e-03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00 -1.301646151877664082e+00 -1.897933700600639151e+00 -4.784447606460146551e-01 -4.472570516705777766e-01 1.185153549589101685e+00 -1.600002744127378418e-01
9.982103151520109741e-01 1.587529277143671577e-02 -5.765537135617867376e-02 -1.274960409625541281e-02 -1.356511541648422643e-02 9.990979013066156877e-01 4.024141238891848493e-02 3.566580031138079365e-02 5.824220472208100491e-02 -3.938729119135063461e-02 9.975251810786620599e-01 -3.832564354716980724e-03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00 -1.291616326046580054e+00 -1.875035425908686548e+00 -4.781020065174763078e-01 -4.534900516765719702e-01 1.184635755507047472e+00 -1.953817318409020454e-01
9.975888838637039235e-01 1.865803882801986627e-02 -6.684531716958586056e-02 -1.486084748156305327e-02 -1.554412585076089814e-02 9.987831014788004502e-01 4.680487554548339035e-02 4.156939938739954293e-02 6.763726038418944875e-02 -4.565297154849470157e-02 9.966649422981549433e-01 -5.288386436931714722e-03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00 -1.282218102727402886e+00 -1.853211753800463768e+00 -4.767614529116896427e-01 -4.604732096181406442e-01 1.184629856710460949e+00 -2.298373486058135351e-01
9.968838446661963948e-01 2.148556738906318847e-02 -7.590105857710283122e-02 -1.696850721025904007e-02 -1.745817841524166525e-02 9.984242275869265049e-01 5.333173349177952605e-02 4.746164740064678922e-02 7.692731833279360665e-02 -5.184044932093495595e-02 9.956880814412332192e-01 -6.976787954714244212e-03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00 -1.271291607465971474e+00 -1.830519460733633474e+00 -4.746106433899861532e-01 -4.681856433887252034e-01 1.185125817909422619e+00 -2.646887779569668253e-01
9.960975910579358272e-01 2.436038812412584520e-02 -8.483018707418704674e-02 -1.907279947751583729e-02 -1.931314501174340517e-02 9.980224042366621084e-01 5.981875203741337382e-02 5.334271569173339861e-02 8.611963526785793022e-02 -5.794697711801898021e-02 9.945981883576798799e-01 -8.895856827043064838e-03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00 -1.261038665270109105e+00 -1.811953021005539233e+00 -4.751246554653831833e-01 -4.766187981687400876e-01 1.186108480007085353e+00 -2.984012186547060907e-01
9.952324103392736765e-01 2.728069495888686691e-02 -9.363873748738692215e-02 -2.117371466494791937e-02 -2.111004192025071544e-02 9.975785373034267156e-01 6.626785092260271959e-02 5.921261675077096887e-02 9.521982779887497306e-02 -6.397519534674321606e-02 9.933983887641488764e-01 -1.104626438774619634e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00 -1.251271999295413773e+00 -1.791958092908587874e+00 -4.729077382249607386e-01 -4.857637284286154822e-01 1.187569517813644504e+00 -3.335064959384930749e-01
